Adsorbent,Pollutant,SA (m2/g),Dav (nm),VTot (cm3/g),C (wt%),O/C,(O+N)/C,pH,T (K),C0 (mg/L),SLR (g/L),Qe (mg/g)
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,3.146578704
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,4.550341014
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,5.273940287
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,9.205189907
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,15.47280335
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.688091598
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,2.151808277
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,4.629278166
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,4.797574325
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,9.639270701
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,12.47772539
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.68992802
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,2.224219221
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,4.747439987
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,4.988139105
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,9.890134019
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,12.73262884
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.609891931
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,2.23641147
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,4.838295001
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,4.810588973
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,9.423794448
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,12.18296359
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.866710905
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,4.347861434
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,5.276775074
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,12.19006855
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,15.33118162
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,35.17442406
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.09698332
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,4.098432077
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,6.199442038
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,11.87269702
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,15.6226145
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,38.40415102
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.154009443
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,3.96335375
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,5.971601588
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,10.11315589
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,13.18527063
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,23.7300518
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.264971637
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,4.458676677
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,2.21054835
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,11.81844252
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,16.79774074
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,17.75035759
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.144828741
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,4.393494324
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,8.238276317
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,12.91099699
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,14.19637736
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,18.07785321
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.148401141
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,4.482392671
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,8.136218698
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,12.98598251
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,16.55261964
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,23.38208637
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.593069977
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,4.170015042
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,6.358064686
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,7.510697908
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,11.2915256
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,22.18234085
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.631507033
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,4.291521548
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,6.555091085
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,7.637134736
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,10.62496706
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,23.35669831
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.433442671
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,4.287896788
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,6.882746709
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,7.544942567
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,10.58154292
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,22.99723886
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,4.230618348
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,7.321453978
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,10.23679976
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,9.840775197
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,54.39457417
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,4.396287011
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,7.327338403
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,10.6934781
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,9.379269143
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,14.60307758
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,23.02853808
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,4.364509735
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,7.317938517
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,10.7922356
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,9.94975447
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,14.81027564
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,21.26129057
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.140544089
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.427188521
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.505763786
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.488577851
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.67250184
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.647582233
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.733665736
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.733639215
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.131532081
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.131532081
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.265818421
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.476555652
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.699023346
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.763868427
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.712623574
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.712864919
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.551406556
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.869918264
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.233874338
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.224186404
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.895538804
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.057138081
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.232704297
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.231968843
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.206548883
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.112798569
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.967666773
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.979206713
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.400468016
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.286191853
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.293646681
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.295010614
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.895870652
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.807416155
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.11437549
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.897562271
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.796727086
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.367742384
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.480982773
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.23685032
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.762551484
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.908120587
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.980075673
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.974804688
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.252548869
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.315947797
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.983344502
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.555389481
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.558429491
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.619450346
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.738313121
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.778078419
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.834514742
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.049195051
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.443660924
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.198269973
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.184830872
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.271343873
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.337506457
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.37187575
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.931087873
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.505220472
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.549744637
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.552456218
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.359982754
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.780319885
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.475726602
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.436929297
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.627016569
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.453093033
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.842985885
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.815870072
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.26494183
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.437474325
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.447547849
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.487112532
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.636501681
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.762462767
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.884174805
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.857058992
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.026253189
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.615138512
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.805134177
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.015351581
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.415591119
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.754636078
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.442674748
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.276378086
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.526185364
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.567743814
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.294340097
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.463478787
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.364930901
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.219448203
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.340209562
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.372742342
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.594056556
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.476812165
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.104814243
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.757799033
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.596150856
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.027831358
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.094068136
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.705589659
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.639040155
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.721331656
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.807796037
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.986855015
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.243191378
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.243916009
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.252245109
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.285261659
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.778410974
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.809070389
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.819939864
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.250337745
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.124193535
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.338384654
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.255226926
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.904805057
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.731734702
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.880450771
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.889637767
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.210041562
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.218395649
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.221052632
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.216063501
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,3,298.15,1,2.5,2.210378515
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.141347199
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,11,298.15,1,2.5,2.441242652
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,3,298.15,1,2.5,2.272317268
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.655715799
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,11,298.15,1,2.5,2.270630673
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,3,298.15,1,2.5,1.924521404
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.701705289
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,11,298.15,1,2.5,2.450240596
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,3,298.15,1,2.5,3.811016307
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.271126369
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,11,298.15,1,2.5,0.397691052
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,3,298.15,1,2.5,3.926907995
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.407643762
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,11,298.15,1,2.5,0.327648474
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,3,298.15,1,2.5,3.594560845
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.526127127
Pristine SCG biochar,EE2,4,5.818,0.006,81.2,0.027,0.0591133,11,298.15,1,2.5,0.406401777
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,3,298.15,1,2.5,4.17487947
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.267678197
Pristine SCG biochar,IBF,4,5.818,0.006,81.2,0.027,0.0591133,11,298.15,1,2.5,1.463445938
